TE	base	cov
spoink	3341	4.06
spoink	3342	4.06
spoink	3343	4.06
spoink	3344	4.06
spoink	3345	4.015
spoink	3346	3.993
spoink	3347	3.993
spoink	3348	3.993
spoink	3349	4.737
spoink	3350	4.782
spoink	3351	4.85
spoink	3352	4.872
spoink	3353	4.917
spoink	3354	4.917
spoink	3355	4.917
spoink	3356	4.85
spoink	3357	4.85
spoink	3358	5.572
spoink	3359	5.707
spoink	3360	5.955
spoink	3361	5.955
spoink	3362	5.955
spoink	3363	5.955
spoink	3364	5.955
spoink	3365	6.79
spoink	3366	6.835
spoink	3367	6.993
spoink	3368	7.038
spoink	3369	7.218
spoink	3370	7.286
spoink	3371	7.376
spoink	3372	7.466
spoink	3373	7.579
spoink	3374	7.624
spoink	3375	7.827
spoink	3376	7.85
spoink	3377	7.872
spoink	3378	7.85
spoink	3379	7.76
spoink	3380	7.692
spoink	3381	7.647
spoink	3382	7.557
spoink	3383	7.466
spoink	3384	7.241
spoink	3385	7.083
spoink	3386	7.038
spoink	3387	6.451
spoink	3388	6.767
spoink	3389	6.88
spoink	3390	6.97
spoink	3391	7.038
spoink	3392	6.903
spoink	3393	6.722
spoink	3394	6.587
spoink	3395	6.496
spoink	3396	6.384
spoink	3397	6.361
spoink	3398	6.271
spoink	3399	6.158
spoink	3400	6.158
spoink	3401	6.203
spoink	3402	6.203
spoink	3403	6.226
spoink	3404	6.158
spoink	3405	5.797
spoink	3406	6.519
spoink	3407	6.609
spoink	3408	6.699
spoink	3409	6.767
spoink	3410	6.677
spoink	3411	6.767
spoink	3412	6.677
spoink	3413	6.654
spoink	3414	6.632
spoink	3415	6.519
spoink	3416	6.496
spoink	3417	6.316
spoink	3418	6.293
spoink	3419	6.203
spoink	3420	6.023
spoink	3421	6.023
spoink	3422	6
spoink	3423	5.481
spoink	3424	5.617
spoink	3425	5.594
spoink	3426	5.594
spoink	3427	5.594
spoink	3428	5.594
spoink	3429	5.481
spoink	3430	5.369
spoink	3431	5.301
spoink	3432	2.865
spoink	3433	2.842
spoink	3434	2.887
spoink	3435	2.91
spoink	3436	2.887
spoink	3437	2.887
spoink	3438	2.887
spoink	3439	2.887
spoink	3440	2.887
spoink	3441	2.887
spoink	3442	2.91
spoink	3443	2.91
spoink	3444	2.91
spoink	3445	3.835
spoink	3446	3.835
spoink	3447	3.857
spoink	3448	3.857
spoink	3449	3.88
spoink	3450	3.97
spoink	3451	3.97
spoink	3452	3.97
spoink	3453	3.902
spoink	3454	3.902
spoink	3455	3.857
spoink	3456	3.835
spoink	3457	3.609
spoink	3458	3.609
spoink	3459	3.609
spoink	3460	3.654
spoink	3461	3.654
spoink	3462	3.316
spoink	3463	3.316
spoink	3464	3.293
spoink	3465	3.271
spoink	3466	3.496
spoink	3467	3.496
spoink	3468	3.541
spoink	3469	3.564
spoink	3470	3.609
spoink	3471	3.632
spoink	3472	3.699
spoink	3473	3.744
spoink	3474	3.767
spoink	3475	3.767
spoink	3476	3.722
spoink	3477	3.541
spoink	3478	3.429
spoink	3479	3.203
spoink	3480	3.158
spoink	3481	2.978
spoink	3482	2.887
spoink	3483	2.256
spoink	3484	2.256
spoink	3485	2.233
spoink	3486	2.233
spoink	3487	2.233
spoink	3488	2.165
spoink	3489	2.143
spoink	3490	2.143
spoink	3491	2.143
spoink	3492	1.917
spoink	3493	1.917
spoink	3494	1.917
spoink	3495	1.917
spoink	3496	1.895
spoink	3497	1.895
spoink	3498	1.872
spoink	3499	1.872
spoink	3500	1.872
spoink	3501	1.872
spoink	3502	1.872
spoink	3503	1.827
spoink	3504	1.692
spoink	3505	1.624
spoink	3506	0.812
spoink	3507	0.812
spoink	3508	0.812
spoink	3509	0.767
spoink	3510	0.744
spoink	3511	1.218
spoink	3512	1.263
spoink	3513	1.286
spoink	3514	1.286
spoink	3515	1.308
spoink	3516	1.308
spoink	3517	1.308
spoink	3518	1.308
spoink	3519	1.308
spoink	3520	1.308
spoink	3521	1.308
spoink	3522	1.286
spoink	3523	1.286
spoink	3524	1.669
spoink	3525	1.669
spoink	3526	1.692
spoink	3527	1.759
spoink	3528	1.759
spoink	3529	1.759
spoink	3530	1.759
spoink	3531	1.669
spoink	3532	1.962
spoink	3533	2.053
spoink	3534	2.098
spoink	3535	2.098
spoink	3536	2.098
spoink	3537	2.075
spoink	3538	2.143
spoink	3539	1.85
spoink	3540	1.85
spoink	3541	1.85
spoink	3542	1.85
spoink	3543	1.85
spoink	3544	1.827
spoink	3545	1.805
spoink	3546	1.805
spoink	3547	1.805
spoink	3548	1.759
spoink	3549	1.737
spoink	3550	1.737
spoink	3551	1.737
spoink	3552	1.714
spoink	3553	1.737
spoink	3554	1.737
spoink	3555	1.737
spoink	3556	4.263
spoink	3557	4.399
spoink	3558	4.489
spoink	3559	4.534
spoink	3560	4.76
spoink	3561	4.94
spoink	3562	5.03
spoink	3563	5.188
spoink	3564	5.188
spoink	3565	5.188
spoink	3566	5.188
spoink	3567	5.188
spoink	3568	5.481
spoink	3569	5.572
spoink	3570	5.684
spoink	3571	5.82
spoink	3572	6.023
spoink	3573	6.113
spoink	3574	6.158
spoink	3575	6.248
spoink	3576	6.384
spoink	3577	6.451
spoink	3578	6.406
spoink	3579	6.429
spoink	3580	6.474
spoink	3581	6.564
spoink	3582	6.587
spoink	3583	6.451
spoink	3584	6.406
spoink	3585	6.361
spoink	3586	6.293
spoink	3587	6.271
spoink	3588	6.271
spoink	3589	6.271
spoink	3590	6.248
spoink	3591	6.113
spoink	3592	6.09
spoink	3593	6.113
spoink	3594	6.09
spoink	3595	6.09
spoink	3596	6.045
spoink	3597	5.933
spoink	3598	5.91
spoink	3599	5.91
spoink	3600	5.91
spoink	3601	5.887
spoink	3602	5.82
spoink	3603	5.82
spoink	3604	5.684
spoink	3605	5.617
spoink	3606	5.572
spoink	3607	5.436
spoink	3608	5.323
spoink	3609	5.278
spoink	3610	5.12
spoink	3611	4.805
spoink	3612	4.647
spoink	3613	4.489
spoink	3614	3.609
spoink	3615	3.609
spoink	3616	3.609
spoink	3617	3.609
spoink	3618	3.632
spoink	3619	3.632
spoink	3620	3.632
spoink	3621	3.654
spoink	3622	3.654
spoink	3623	3.541
spoink	3624	3.496
spoink	3625	3.158
spoink	3626	3.068
spoink	3627	2.008
spoink	3628	1.985
spoink	3629	1.985
spoink	3630	1.985
spoink	3631	1.985
spoink	3632	1.985
spoink	3633	2.008
spoink	3634	2.008
spoink	3635	2.008
spoink	3636	0.338
spoink	3637	0.338
spoink	3638	0.338
spoink	3639	0.338
spoink	3640	0.338
spoink	3641	0.361
spoink	3642	0.383
spoink	3643	0.383
spoink	3644	0.383
spoink	3645	0.383
spoink	3646	0.654
spoink	3647	0.632
spoink	3648	0.632
spoink	3649	0.632
spoink	3650	0.609
spoink	3651	0.609
spoink	3652	0.609
spoink	3653	0.609
spoink	3654	0.609
spoink	3655	0.609
spoink	3656	0.632
spoink	3657	0.632
spoink	3658	0.609
spoink	3659	0.609
spoink	3660	0.609
spoink	3661	1.015
spoink	3662	1.196
spoink	3663	1.241
spoink	3664	1.241
spoink	3665	1.241
spoink	3666	1.241
spoink	3667	1.173
spoink	3668	1.534
spoink	3669	1.534
spoink	3670	1.511
spoink	3671	1.511
spoink	3672	1.511
spoink	3673	2.053
spoink	3674	2.053
spoink	3675	2.053
spoink	3676	2.053
spoink	3677	2.053
spoink	3678	2.053
spoink	3679	2.053
spoink	3680	2.053
spoink	3681	2.008
spoink	3682	2.978
spoink	3683	3.045
spoink	3684	3.068
spoink	3685	3.09
spoink	3686	3.181
spoink	3687	3.271
spoink	3688	3.361
spoink	3689	3.361
spoink	3690	3.361
spoink	3691	3.361
spoink	3692	3.361
spoink	3693	3.338
spoink	3694	3.338
spoink	3695	3.338
spoink	3696	3.338
spoink	3697	3.338
spoink	3698	3.338
spoink	3699	3.338
spoink	3700	3.338
spoink	3701	3.316
spoink	3702	3.361
spoink	3703	3.361
spoink	3704	3.361
spoink	3705	3.384
spoink	3706	3.632
spoink	3707	3.699
spoink	3708	3.767
spoink	3709	3.79
spoink	3710	3.88
spoink	3711	3.948
spoink	3712	4.015
spoink	3713	4.015
spoink	3714	4.038
spoink	3715	4.038
spoink	3716	4.015
spoink	3717	3.97
spoink	3718	3.925
spoink	3719	3.835
spoink	3720	3.744
spoink	3721	3.699
spoink	3722	3.632
spoink	3723	3.632
spoink	3724	3.564
spoink	3725	3.564
spoink	3726	3.519
spoink	3727	3.361
spoink	3728	3.338
spoink	3729	3.226
spoink	3730	3.226
spoink	3731	3.226
spoink	3732	3.226
spoink	3733	3.226
spoink	3734	2.075
spoink	3735	2.098
spoink	3736	2.098
spoink	3737	2.143
spoink	3738	2.12
spoink	3739	2.12
spoink	3740	2.143
spoink	3741	2.143
spoink	3742	2.143
spoink	3743	2.143
spoink	3744	2.165
spoink	3745	2.165
spoink	3746	2.165
spoink	3747	1.06
spoink	3748	1.06
spoink	3749	1.06
spoink	3750	1.06
spoink	3751	1.105
spoink	3752	1.128
spoink	3753	1.15
spoink	3754	1.15
spoink	3755	1.196
spoink	3756	1.218
spoink	3757	1.263
spoink	3758	1.263
spoink	3759	1.263
spoink	3760	1.286
spoink	3761	1.263
spoink	3762	1.263
spoink	3763	1.263
spoink	3764	1.263
spoink	3765	1.263
spoink	3766	1.308
spoink	3767	1.376
spoink	3768	1.376
spoink	3769	1.376
spoink	3770	1.376
spoink	3771	1.376
spoink	3772	1.376
spoink	3773	1.376
spoink	3774	1.376
spoink	3775	1.376
spoink	3776	1.286
spoink	3777	1.105
spoink	3778	1.083
spoink	3779	1.083
spoink	3780	1.06
spoink	3781	1.06
spoink	3782	0.993
spoink	3783	0.902
spoink	3784	0.88
spoink	3785	0.79
spoink	3786	0.677
spoink	3787	0.654
spoink	3788	0.654
spoink	3789	0.632
spoink	3790	0.632
spoink	3791	0.632
spoink	3792	0.632
spoink	3793	0.632
spoink	3794	0.632
spoink	3795	0.632
spoink	3796	0.632
spoink	3797	0.677
spoink	3798	0.677
spoink	3799	0.677
spoink	3800	0.677
spoink	3801	0.677
spoink	3802	0.677
spoink	3803	0.677
spoink	3804	0.654
spoink	3805	0.654
spoink	3806	0.632
spoink	3807	0.632
spoink	3808	0.632
spoink	3809	0.609
spoink	3810	0.586
spoink	3811	0.586
spoink	3812	0.541
spoink	3813	0.541
spoink	3814	0.541
spoink	3815	0.519
spoink	3816	0.519
spoink	3817	0.519
spoink	3818	0.496
spoink	3819	0.474
spoink	3820	0.474
spoink	3821	0.474
spoink	3822	0.474
spoink	3823	0.474
spoink	3824	0.474
spoink	3825	0.474
spoink	3826	0.429
spoink	3827	0.406
spoink	3828	0.383
spoink	3874	0.451
spoink	3875	0.451
spoink	3876	0.451
spoink	3877	0.451
spoink	3878	0.451
spoink	3879	0.451
spoink	3880	0.451
spoink	3881	0.519
spoink	3882	0.519
spoink	3883	0.519
spoink	3884	0.519
spoink	3885	0.519
spoink	3886	0.541
spoink	3887	0.519
spoink	3888	0.519
spoink	3889	0.519
spoink	3890	0.519
spoink	3891	0.541
spoink	3892	0.541
spoink	3893	0.541
spoink	3894	0.564
spoink	3895	0.564
spoink	3896	0.564
spoink	3897	0.564
spoink	3898	0.564
spoink	3899	0.947
spoink	3900	1.015
spoink	3901	1.015
spoink	3902	1.015
spoink	3903	1.038
spoink	3904	1.015
spoink	3905	1.015
spoink	3906	1.015
spoink	3907	1.015
spoink	3908	1.015
spoink	3909	1.015
spoink	3910	1.805
spoink	3911	1.917
spoink	3912	1.985
spoink	3913	2.03
spoink	3914	2.053
spoink	3915	2.12
spoink	3916	2.12
spoink	3917	2.12
spoink	3918	2.12
spoink	3919	2.143
spoink	3920	2.143
spoink	3921	2.143
spoink	3922	2.12
spoink	3923	2.12
spoink	3924	2.03
spoink	3925	2.03
spoink	3926	2.03
spoink	3927	2.03
spoink	3928	2.775
spoink	3929	2.91
spoink	3930	2.955
spoink	3931	3.045
spoink	3932	3.181
spoink	3933	3.203
spoink	3934	3.248
spoink	3935	3.316
spoink	3936	3.316
spoink	3937	3.316
spoink	3938	3.316
spoink	3939	3.316
spoink	3940	3.316
spoink	3941	3.316
spoink	3942	3.316
spoink	3943	3.293
spoink	3944	3.248
spoink	3945	3.158
spoink	3946	3.158
spoink	3947	3.113
spoink	3948	3.09
spoink	3949	3.09
spoink	3950	3.09
spoink	3951	3.09
spoink	3952	3.09
spoink	3953	3.09
spoink	3954	3.09
spoink	3955	3.09
spoink	3956	2.955
spoink	3957	2.91
spoink	3958	2.955
spoink	3959	2.978
spoink	3960	2.978
spoink	3961	2.978
spoink	3962	2.978
spoink	3963	2.955
spoink	3964	2.887
spoink	3965	2.887
spoink	3966	2.865
spoink	3967	2.865
spoink	3968	2.887
spoink	3969	2.865
spoink	3970	2.887
spoink	3971	2.887
spoink	3972	2.842
spoink	3973	2.797
spoink	3974	2.684
spoink	3975	2.594
spoink	3976	2.594
spoink	3977	2.391
spoink	3978	1.624
spoink	3979	1.624
spoink	3980	1.624
spoink	3981	1.624
spoink	3982	1.624
spoink	3983	1.624
spoink	3984	1.624
spoink	3985	1.624
spoink	3986	1.624
spoink	3987	1.579
spoink	3988	1.556
spoink	3989	1.534
spoink	3993	0.316
spoink	3994	0.316
spoink	3995	0.316
spoink	3996	0.316
spoink	3997	0.316
spoink	4030	0.316
spoink	4031	0.316
spoink	4032	0.316
spoink	4033	0.316
spoink	4039	0.316
spoink	4040	0.316
spoink	4041	0.338
spoink	4042	0.338
spoink	4043	0.316
spoink	4044	0.316
spoink	4047	0.338
spoink	4048	0.338
spoink	4049	0.338
spoink	4050	0.338
spoink	4051	0.338
spoink	4052	0.338
spoink	4053	0.338
spoink	4054	0.338
spoink	4055	0.338
spoink	4056	0.361
spoink	4057	0.383
spoink	4058	0.383
spoink	4059	0.383
spoink	4060	0.383
spoink	4061	0.383
spoink	4062	0.361
spoink	4063	0.361
spoink	4064	0.361
spoink	4065	0.361
spoink	4066	0.361
spoink	4067	0.361
spoink	4068	0.338
spoink	4069	0.338
spoink	4070	0.338
spoink	4071	0.338
spoink	4072	0.338
spoink	4073	0.338
spoink	4074	0.338
spoink	4075	0.338
spoink	4076	0.338
spoink	4077	0.338
spoink	4078	0.338
spoink	4079	0.338
spoink	4080	0.338
spoink	4081	0.316
spoink	4082	0.338
spoink	4083	0.361
spoink	4084	0.361
spoink	4085	0.361
spoink	4086	0.383
spoink	4087	0.383
spoink	4088	0.406
spoink	4089	0.406
spoink	4090	0.406
spoink	4091	0.406
spoink	4092	0.406
spoink	4093	0.406
spoink	4094	0.406
spoink	4095	0.429
spoink	4096	0.429
spoink	4097	0.429
spoink	4098	0.429
spoink	4099	0.429
spoink	4100	0.429
spoink	4101	0.429
spoink	4102	0.383
spoink	4103	0.383
spoink	4104	0.383
spoink	4105	0.361
spoink	4106	0.361
spoink	4107	0.361
spoink	4108	0.316
spoink	4109	0.316
spoink	4110	0.316
spoink	4111	0.316
spoink	4112	0.338
spoink	4113	0.338
spoink	4143	0.316
spoink	4144	0.316
spoink	4145	0.316
spoink	4146	0.316
spoink	4147	0.316
spoink	4148	0.316
spoink	4149	0.316
spoink	4150	0.316
spoink	4151	0.316
spoink	4152	0.338
spoink	4153	0.338
spoink	4154	0.361
spoink	4155	0.361
spoink	4156	0.361
spoink	4157	0.338
spoink	4158	0.316
spoink	4159	0.316
spoink	4160	0.316
spoink	4170	0.316
spoink	4171	0.316
spoink	4172	0.316
spoink	4173	0.316
spoink	4174	0.316
spoink	4175	0.316
spoink	4176	0.316
spoink	4177	0.316
spoink	4178	0.316
spoink	4179	0.316
spoink	4180	0.316
spoink	4181	0.338
spoink	4182	0.338
spoink	4183	0.338
spoink	4184	0.338
spoink	4185	0.338
spoink	4186	0.338
spoink	4187	0.316
spoink	4188	0.316
spoink	4189	0.338
spoink	4190	0.338
spoink	4191	0.338
spoink	4192	0.338
spoink	4193	0.338
spoink	4194	0.338
spoink	4195	0.338
spoink	4196	0.361
spoink	4197	0.361
spoink	4198	0.361
spoink	4199	0.361
spoink	4200	0.361
spoink	4201	0.361
spoink	4202	0.406
spoink	4203	0.451
spoink	4204	0.429
spoink	4205	0.429
spoink	4206	0.383
spoink	4207	0.383
spoink	4208	0.383
spoink	4209	0.383
spoink	4210	0.361
spoink	4211	0.361
spoink	4212	0.361
spoink	4213	0.338
spoink	4214	0.361
spoink	4215	0.361
spoink	4216	0.361
spoink	4217	0.338
spoink	4218	0.361
spoink	4219	0.361
spoink	4220	0.361
spoink	4221	0.361
spoink	4222	0.361
spoink	4223	0.361
spoink	4224	0.361
spoink	4225	0.361
spoink	4226	0.361
spoink	4227	0.338
spoink	4228	0.338
spoink	4229	0.316
spoink	4230	0.338
spoink	4231	0.406
spoink	4232	0.451
spoink	4233	0.451
spoink	4234	0.451
spoink	4235	0.451
spoink	4236	0.474
spoink	4237	0.474
spoink	4238	0.451
spoink	4239	0.451
spoink	4240	0.451
spoink	4241	0.451
spoink	4242	0.451
spoink	4243	0.451
spoink	4244	0.429
spoink	4245	0.406
spoink	4246	0.406
spoink	4247	0.406
spoink	4248	0.406
spoink	4249	0.406
spoink	4250	0.429
spoink	4251	0.429
spoink	4252	0.429
spoink	4253	0.429
spoink	4254	0.429
spoink	4255	0.429
spoink	4256	0.406
spoink	4257	0.406
spoink	4258	0.406
spoink	4259	0.406
spoink	4260	0.406
spoink	4261	0.406
spoink	4262	0.406
spoink	4263	0.406
spoink	4264	0.383
spoink	4265	0.383
spoink	4266	0.383
spoink	4267	0.383
spoink	4268	0.383
spoink	4269	0.406
spoink	4270	0.406
spoink	4271	0.383
spoink	4272	0.383
spoink	4273	0.383
spoink	4274	0.361
spoink	4279	0.316
spoink	4280	0.361
spoink	4281	0.361
spoink	4282	0.383
spoink	4283	0.361
spoink	4284	0.361
spoink	4285	0.361
spoink	4286	0.383
spoink	4287	0.383
spoink	4288	0.383
spoink	4289	0.361
spoink	4290	0.383
spoink	4291	0.383
spoink	4292	0.406
spoink	4293	0.361
spoink	4294	0.361
spoink	4295	0.361
spoink	4296	0.361
spoink	4297	0.361
spoink	4298	0.361
spoink	4299	0.361
spoink	4300	0.383
spoink	4301	0.383
spoink	4302	0.383
spoink	4303	0.383
spoink	4304	0.383
spoink	4305	0.361
spoink	4306	0.383
spoink	4307	0.338
spoink	4308	0.338
spoink	4309	0.338
spoink	4310	0.361
spoink	4311	0.338
spoink	4312	0.338
spoink	4313	0.338
spoink	4314	0.338
spoink	4315	0.338
spoink	4316	0.338
spoink	4317	0.338
spoink	4318	0.361
spoink	4319	0.361
spoink	4320	0.361
spoink	4321	0.361
spoink	4322	0.383
spoink	4323	0.383
spoink	4324	0.383
spoink	4325	0.361
spoink	4326	0.383
spoink	4327	0.383
spoink	4328	0.406
spoink	4329	0.406
spoink	4330	0.406
spoink	4331	0.406
spoink	4332	0.406
spoink	4333	0.406
spoink	4334	0.406
spoink	4335	0.406
spoink	4336	0.406
spoink	4337	0.429
spoink	4338	0.429
spoink	4339	0.429
spoink	4340	0.429
spoink	4341	0.451
spoink	4342	0.474
spoink	4343	0.474
spoink	4344	0.474
spoink	4345	0.474
spoink	4346	0.496
spoink	4347	0.496
spoink	4348	0.586
spoink	4349	0.586
spoink	4350	0.586
spoink	4351	0.586
spoink	4352	0.541
spoink	4353	0.541
spoink	4354	0.541
spoink	4355	0.496
spoink	4356	0.496
spoink	4357	0.474
spoink	4358	0.474
spoink	4359	0.519
spoink	4360	0.519
spoink	4361	0.496
spoink	4362	0.519
spoink	4363	0.519
spoink	4364	0.541
spoink	4365	0.519
spoink	4366	0.519
spoink	4367	0.496
spoink	4368	0.496
spoink	4369	0.496
spoink	4370	0.496
spoink	4371	0.496
spoink	4372	0.496
spoink	4373	0.496
spoink	4374	0.496
spoink	4375	0.474
spoink	4376	0.474
spoink	4377	0.474
spoink	4378	0.474
spoink	4379	0.474
spoink	4380	0.496
spoink	4381	0.474
spoink	4382	0.474
spoink	4383	0.474
spoink	4384	0.474
spoink	4385	0.451
spoink	4386	0.451
spoink	4387	0.474
spoink	4388	0.496
spoink	4389	0.496
spoink	4390	0.496
spoink	4391	0.496
spoink	4392	0.496
spoink	4393	0.474
spoink	4394	0.474
spoink	4395	0.474
spoink	4396	0.474
spoink	4397	0.451
spoink	4398	0.451
spoink	4399	0.451
spoink	4400	0.451
spoink	4401	0.429
spoink	4402	0.429
spoink	4403	0.429
spoink	4404	0.451
spoink	4405	0.474
spoink	4406	0.496
spoink	4407	0.496
spoink	4408	0.496
spoink	4409	0.496
spoink	4410	0.496
spoink	4411	0.519
spoink	4412	0.496
spoink	4413	0.496
spoink	4414	0.496
spoink	4415	0.496
spoink	4416	0.474
spoink	4417	0.496
spoink	4418	0.496
spoink	4419	0.474
spoink	4420	0.474
spoink	4421	0.451
spoink	4422	0.451
spoink	4423	0.361
spoink	4424	0.361
spoink	4425	0.361
spoink	4426	0.361
spoink	4427	0.361
spoink	4428	0.361
spoink	4429	0.316
spoink	4430	0.316
spoink	4431	0.316
spoink	4432	0.316
spoink	4433	0.338
spoink	4574	0.316
spoink	4575	0.316
spoink	4576	0.316
spoink	4577	0.316
spoink	4578	0.316
spoink	4579	0.316
spoink	4625	0.316
spoink	4626	0.316
spoink	4627	0.316
spoink	4628	0.316
spoink	4629	0.338
spoink	4630	0.338
spoink	4631	0.361
spoink	4632	0.406
spoink	4633	0.474
spoink	4634	0.496
spoink	4635	0.586
spoink	4636	0.88
spoink	4637	1.196
spoink	4638	11.279
spoink	4639	13.264
spoink	4640	35.234
spoink	4641	44.347
spoink	4642	75.702
spoink	4643	227.963
spoink	4644	235.384
spoink	4645	245.016
spoink	4646	253.498
spoink	4647	261.528
spoink	4648	269.807
spoink	4649	275.672
spoink	4650	281.514
spoink	4651	283.409
spoink	4652	283.815
spoink	4653	284.559
spoink	4654	284.627
spoink	4655	284.785
spoink	4656	284.83
spoink	4657	284.943
spoink	4658	285.055
spoink	4659	285.687
spoink	4660	285.867
spoink	4661	285.935
spoink	4662	286.522
spoink	4663	286.634
spoink	4664	287.401
spoink	4665	288.123
spoink	4666	288.8
spoink	4667	289.364
spoink	4668	289.522
spoink	4669	289.183
spoink	4670	286.815
spoink	4671	283.251
spoink	4672	278.018
spoink	4673	272.378
spoink	4674	266.085
spoink	4675	258.979
spoink	4676	247.746
spoink	4677	240.009
spoink	4678	107.756
spoink	4679	94.853
spoink	4680	72.815
spoink	4681	26.211
spoink	4682	22.287
spoink	4683	18.971
spoink	4684	13.354
spoink	4685	12.722
spoink	4686	11.865
spoink	4687	9.722
spoink	4688	9.587
spoink	4689	8.211
spoink	4690	6.654
spoink	4691	6.519
spoink	4692	6.429
spoink	4693	4.805
spoink	4694	4.76
spoink	4695	4.737
spoink	4696	3.925
spoink	4697	2.707
spoink	4698	1.805
spoink	4699	1.06
spoink	4700	0.88
spoink	4731	0.316
spoink	4736	0.361
spoink	4737	0.338
spoink	4738	0.338
spoink	4739	0.338
spoink	4740	0.338
spoink	4741	0.338
spoink	4742	0.338
spoink	4743	0.361
spoink	4744	0.361
spoink	4745	0.338
spoink	4746	0.338
spoink	4747	0.338
spoink	4748	0.338
spoink	4749	0.361
spoink	4750	0.361
spoink	4751	0.361
spoink	4752	0.361
spoink	4753	0.361
spoink	4754	0.361
spoink	4755	0.361
spoink	4756	0.361
spoink	4757	0.361
spoink	4758	0.361
spoink	4765	0.338
spoink	4766	0.338
spoink	4767	0.338
spoink	4768	0.316
spoink	4769	0.316
spoink	4770	0.316
spoink	4771	0.338
spoink	4772	0.361
spoink	4773	0.361
spoink	4774	0.361
spoink	4775	0.338
spoink	4776	0.361
spoink	4777	0.361
spoink	4778	0.361
spoink	4779	0.338
spoink	4780	0.338
spoink	4781	0.338
spoink	4782	0.361
spoink	4783	0.361
spoink	4784	0.361
spoink	4785	0.451
spoink	4786	0.496
spoink	4787	0.496
spoink	4788	0.496
spoink	4789	0.496
spoink	4790	0.496
spoink	4791	0.496
spoink	4792	0.496
spoink	4793	0.496
spoink	4794	0.496
spoink	4795	0.496
spoink	4796	0.496
spoink	4797	0.496
spoink	4798	0.496
spoink	4799	0.496
spoink	4800	0.496
spoink	4801	0.496
spoink	4802	0.496
spoink	4803	0.496
spoink	4804	0.496
spoink	4805	0.496
spoink	4806	0.474
spoink	4807	0.474
spoink	4808	0.474
spoink	4809	0.474
spoink	4810	0.496
spoink	4811	0.429
spoink	4812	0.429
spoink	4813	0.429
spoink	4814	0.429
spoink	4815	0.429
spoink	4816	0.429
spoink	4817	0.406
spoink	4818	0.406
spoink	4819	0.406
spoink	4820	0.406
spoink	4821	0.406
spoink	4822	1.105
spoink	4823	1.128
spoink	4824	1.105
spoink	4825	1.105
spoink	4826	1.105
spoink	4827	1.105
spoink	4828	1.128
spoink	4829	1.128
spoink	4830	1.128
spoink	4831	1.15
spoink	4832	1.556
spoink	4833	1.556
spoink	4834	1.579
spoink	4835	1.579
spoink	4836	1.579
spoink	4837	1.579
spoink	4838	1.579
spoink	4839	1.556
spoink	4840	1.534
spoink	4841	1.556
spoink	4842	1.556
spoink	4843	1.556
spoink	4844	1.556
spoink	4845	1.556
spoink	4846	1.534
spoink	4847	1.511
spoink	4848	1.511
spoink	4849	1.511
spoink	4850	1.511
spoink	4851	1.489
spoink	4852	1.489
spoink	4853	1.489
spoink	4854	1.489
spoink	4855	1.489
spoink	4856	1.489
spoink	4857	1.489
spoink	4858	1.489
spoink	4859	1.511
spoink	4860	1.421
spoink	4861	1.376
spoink	4862	1.376
spoink	4863	1.376
spoink	4864	1.376
spoink	4865	1.399
spoink	4866	1.399
spoink	4867	1.489
spoink	4868	1.511
spoink	4869	1.511
spoink	4870	1.511
spoink	4871	1.511
spoink	4872	1.489
spoink	4873	1.444
spoink	4874	1.421
spoink	4875	1.399
spoink	4876	0.406
spoink	4877	0.383
spoink	4878	0.406
spoink	4879	0.429
spoink	4880	0.429
spoink	4881	0.429
spoink	4882	0.429
spoink	4883	0.429
spoink	4884	0.429
spoink	4885	0.406
spoink	4886	0.406
spoink	4887	0.406
spoink	4888	0.406
spoink	4889	0.429
spoink	4890	0.429
spoink	4891	0.429
spoink	4892	0.429
spoink	4893	0.406
spoink	4894	0.406
spoink	4895	0.406
spoink	4896	0.406
spoink	4897	0.406
spoink	4898	0.406
spoink	4899	0.406
spoink	4900	0.406
spoink	4901	0.406
spoink	4902	0.406
spoink	4903	0.383
spoink	4904	0.383
spoink	4905	0.383
spoink	4906	0.361
spoink	4907	0.338
spoink	4908	0.338
spoink	4909	0.316
spoink	4910	0.316
spoink	4911	0.316
spoink	5079	0.316
spoink	5080	0.316
spoink	5081	0.316
spoink	5082	0.316
spoink	5083	0.316
spoink	5084	0.338
spoink	5085	0.338
spoink	5086	0.338
spoink	5087	0.361
spoink	5088	0.361
spoink	5089	0.383
spoink	5090	0.383
spoink	5091	0.383
spoink	5092	0.383
spoink	5093	0.383
spoink	5094	0.383
spoink	5095	0.383
spoink	5096	0.383
spoink	5097	0.383
spoink	5098	0.383
spoink	5099	0.383
spoink	5100	0.383
spoink	5101	0.383
spoink	5102	0.361
spoink	5103	0.383
spoink	5104	0.383
spoink	5105	0.383
spoink	5106	0.383
spoink	5107	0.316
spoink	5108	0.316
spoink	5109	0.316
spoink	5110	0.316
spoink	5111	0.316
spoink	5112	0.316
spoink	5138	0.338
spoink	5139	0.316
spoink	5140	0.316
spoink	5141	0.316
spoink	5142	0.316
spoink	5150	0.316
spoink	5151	0.316
spoink	5152	0.316
spoink	5153	0.338
spoink	5154	0.338
spoink	5155	0.338
spoink	5156	0.338
spoink	5157	0.338
spoink	5158	0.361
spoink	5159	0.338
spoink	5160	0.338
spoink	5161	0.338
spoink	5162	0.316
spoink	5163	0.338
spoink	5164	0.338
spoink	5165	0.338
